Cod Oficina ;N° Clientes ofc;Fecha;Tiempo espera promedio del cliente
12;333;martes, 18 de diciembre de 2018;2:16
12;333;miércoles, 19 de diciembre de 2018;1:52
12;333;jueves, 20 de diciembre de 2018;1:31
12;333;viernes, 21 de diciembre de 2018;1:03
12;315;lunes, 24 de diciembre de 2018;0:35
12;298;miércoles, 26 de diciembre de 2018;0:28
12;280;jueves, 27 de diciembre de 2018;0:49
12;333;viernes, 28 de diciembre de 2018;1:06
12;210;lunes, 31 de diciembre de 2018;2:30
12;140;miércoles, 2 de enero de 2019;1:45
12;158;jueves, 3 de enero de 2019;0:52
12;165;viernes, 4 de enero de 2019;0:24
12;193;martes, 8 de enero de 2019;0:24
12;193;miércoles, 9 de enero de 2019;0:10
12;193;jueves, 10 de enero de 2019;0:14
12;193;viernes, 11 de enero de 2019;0:21
12;175;lunes, 14 de enero de 2019;0:35
12;280;martes, 15 de enero de 2019;1:10
12;280;miércoles, 16 de enero de 2019;0:42
12;263;jueves, 17 de enero de 2019;0:28
12;280;viernes, 18 de enero de 2019;2:16
12;238;lunes, 21 de enero de 2019;0:35
12;193;martes, 22 de enero de 2019;0:31
12;193;miércoles, 23 de enero de 2019;0:49
12;193;jueves, 24 de enero de 2019;0:35
12;280;viernes, 25 de enero de 2019;1:13
12;263;lunes, 28 de enero de 2019;0:35
12;263;martes, 29 de enero de 2019;0:28
12;280;miércoles, 30 de enero de 2019;0:49
12;280;jueves, 31 de enero de 2019;2:37
12;263;viernes, 1 de febrero de 2019;1:45
12;280;lunes, 4 de febrero de 2019;0:52
12;280;martes, 5 de febrero de 2019;0:24
12;280;miércoles, 6 de febrero de 2019;0:24
12;280;jueves, 7 de febrero de 2019;0:10
12;298;viernes, 8 de febrero de 2019;1:41
12;298;lunes, 11 de febrero de 2019;1:27
12;298;martes, 12 de febrero de 2019;1:45
12;298;miércoles, 13 de febrero de 2019;1:27
12;298;jueves, 14 de febrero de 2019;0:56
12;333;viernes, 15 de febrero de 2019;2:20
12;333;lunes, 18 de febrero de 2019;2:16
12;333;martes, 19 de febrero de 2019;1:52
12;315;miércoles, 20 de febrero de 2019;1:31
12;315;jueves, 21 de febrero de 2019;1:03
12;245;viernes, 22 de febrero de 2019;0:45
12;333;lunes, 25 de febrero de 2019;1:31
12;315;martes, 26 de febrero de 2019;0:24
12;315;miércoles, 27 de febrero de 2019;0:10
12;333;jueves, 28 de febrero de 2019;2:34
12;315;viernes, 1 de marzo de 2019;1:48
12;280;lunes, 4 de marzo de 2019;0:49
12;280;martes, 5 de marzo de 2019;0:52
12;280;miércoles, 6 de marzo de 2019;0:24
12;298;jueves, 7 de marzo de 2019;0:24
12;333;viernes, 8 de marzo de 2019;1:41
12;333;lunes, 11 de marzo de 2019;1:27
12;333;martes, 12 de marzo de 2019;1:45
12;333;miércoles, 13 de marzo de 2019;1:27
12;333;jueves, 14 de marzo de 2019;0:56
12;333;viernes, 15 de marzo de 2019;2:20
12;333;lunes, 18 de marzo de 2019;2:16
12;333;martes, 19 de marzo de 2019;1:52
12;333;miércoles, 20 de marzo de 2019;1:31
12;333;jueves, 21 de marzo de 2019;1:03
12;298;viernes, 22 de marzo de 2019;0:45
12;333;martes, 26 de marzo de 2019;1:03
12;298;miércoles, 27 de marzo de 2019;0:49
12;298;jueves, 28 de marzo de 2019;0:52
12;333;viernes, 29 de marzo de 2019;2:30
12;315;lunes, 1 de abril de 2019;1:41
12;315;martes, 2 de abril de 2019;1:38
12;298;miércoles, 3 de abril de 2019;1:03
12;298;jueves, 4 de abril de 2019;0:56
12;333;viernes, 5 de abril de 2019;1:41
12;298;lunes, 8 de abril de 2019;0:56
12;333;martes, 9 de abril de 2019;1:41
12;333;miércoles, 10 de abril de 2019;1:27
12;333;jueves, 11 de abril de 2019;1:45
12;333;viernes, 12 de abril de 2019;1:27
12;333;lunes, 15 de abril de 2019;2:20
12;333;martes, 16 de abril de 2019;2:16
12;298;miércoles, 17 de abril de 2019;0:45
12;333;lunes, 22 de abril de 2019;1:27
12;333;martes, 23 de abril de 2019;0:56
12;333;miércoles, 24 de abril de 2019;1:31
12;333;jueves, 25 de abril de 2019;1:03
12;333;viernes, 26 de abril de 2019;1:31
12;333;lunes, 29 de abril de 2019;1:03
12;333;martes, 30 de abril de 2019;2:27
12;333;jueves, 2 de mayo de 2019;2:23
12;333;viernes, 3 de mayo de 2019;2:23
12;333;lunes, 6 de mayo de 2019;1:41
12;333;martes, 7 de mayo de 2019;1:27
12;333;miércoles, 8 de mayo de 2019;1:45
12;333;jueves, 9 de mayo de 2019;1:27
12;333;viernes, 10 de mayo de 2019;1:27
12;333;lunes, 13 de mayo de 2019;0:56
12;333;martes, 14 de mayo de 2019;1:31
12;333;miércoles, 15 de mayo de 2019;2:27
12;333;jueves, 16 de mayo de 2019;2:20
12;333;viernes, 17 de mayo de 2019;2:13
12;333;lunes, 20 de mayo de 2019;2:06
12;333;martes, 21 de mayo de 2019;1:27
12;333;miércoles, 22 de mayo de 2019;0:56
12;298;jueves, 23 de mayo de 2019;0:49
12;298;viernes, 24 de mayo de 2019;0:52
12;333;lunes, 27 de mayo de 2019;1:03
12;315;martes, 28 de mayo de 2019;0:49
12;315;miércoles, 29 de mayo de 2019;0:52
12;315;jueves, 30 de mayo de 2019;2:16
12;333;viernes, 31 de mayo de 2019;2:23
12;315;martes, 4 de junio de 2019;0:56
12;315;miércoles, 5 de junio de 2019;1:41
12;298;jueves, 6 de junio de 2019;0:56
12;280;viernes, 7 de junio de 2019;0:24
12;280;lunes, 10 de junio de 2019;0:24
12;333;martes, 11 de junio de 2019;1:27
12;333;miércoles, 12 de junio de 2019;0:56
12;333;jueves, 13 de junio de 2019;1:31
12;333;viernes, 14 de junio de 2019;2:27
12;333;lunes, 17 de junio de 2019;2:20
12;333;martes, 18 de junio de 2019;2:13
12;333;miércoles, 19 de junio de 2019;2:06
12;333;jueves, 20 de junio de 2019;1:27
12;333;viernes, 21 de junio de 2019;0:56
12;333;martes, 25 de junio de 2019;1:03
12;315;miércoles, 26 de junio de 2019;0:49
12;298;jueves, 27 de junio de 2019;0:52
12;333;viernes, 28 de junio de 2019;2:20
12;315;martes, 2 de julio de 2019;0:56
12;315;miércoles, 3 de julio de 2019;1:41
12;298;jueves, 4 de julio de 2019;0:56
12;298;viernes, 5 de julio de 2019;0:24
12;280;lunes, 8 de julio de 2019;1:06
12;333;martes, 9 de julio de 2019;1:27
12;333;miércoles, 10 de julio de 2019;0:56
12;333;jueves, 11 de julio de 2019;1:31
12;333;viernes, 12 de julio de 2019;2:27
12;333;lunes, 15 de julio de 2019;2:20
12;333;martes, 16 de julio de 2019;2:20
12;333;miércoles, 17 de julio de 2019;2:13
12;333;jueves, 18 de julio de 2019;2:06
12;333;viernes, 19 de julio de 2019;1:27
12;333;lunes, 22 de julio de 2019;1:17
12;315;martes, 23 de julio de 2019;0:49
12;298;miércoles, 24 de julio de 2019;0:52
12;333;jueves, 25 de julio de 2019;1:06
12;315;viernes, 26 de julio de 2019;0:49
12;298;lunes, 29 de julio de 2019;0:52
12;280;martes, 30 de julio de 2019;2:13
12;333;miércoles, 31 de julio de 2019;2:16
12;315;jueves, 1 de agosto de 2019;1:31
12;280;viernes, 2 de agosto de 2019;1:41
12;298;lunes, 5 de agosto de 2019;0:56
12;333;martes, 6 de agosto de 2019;1:41
12;333;jueves, 8 de agosto de 2019;1:27
12;333;viernes, 9 de agosto de 2019;1:45
12;333;lunes, 12 de agosto de 2019;1:27
12;333;martes, 13 de agosto de 2019;1:27
12;333;miércoles, 14 de agosto de 2019;1:31
12;333;jueves, 15 de agosto de 2019;2:16
12;333;viernes, 16 de agosto de 2019;2:09
12;333;martes, 20 de agosto de 2019;1:45
12;333;miércoles, 21 de agosto de 2019;1:10
12;333;jueves, 22 de agosto de 2019;1:38
12;333;viernes, 23 de agosto de 2019;1:31
12;333;lunes, 26 de agosto de 2019;1:27
12;333;martes, 27 de agosto de 2019;0:56
12;333;miércoles, 28 de agosto de 2019;1:03
12;333;jueves, 29 de agosto de 2019;1:27
12;333;viernes, 30 de agosto de 2019;2:37
12;333;lunes, 2 de septiembre de 2019;2:16
12;333;martes, 3 de septiembre de 2019;2:09
12;333;miércoles, 4 de septiembre de 2019;1:31
12;333;jueves, 5 de septiembre de 2019;1:20
12;333;viernes, 6 de septiembre de 2019;1:17
12;333;lunes, 9 de septiembre de 2019;1:45
12;333;martes, 10 de septiembre de 2019;1:27
12;333;miércoles, 11 de septiembre de 2019;1:27
12;333;jueves, 12 de septiembre de 2019;1:31
12;333;viernes, 13 de septiembre de 2019;2:37
12;333;lunes, 16 de septiembre de 2019;2:06
12;333;martes, 17 de septiembre de 2019;2:09
12;333;miércoles, 18 de septiembre de 2019;1:45
12;333;jueves, 19 de septiembre de 2019;1:34
12;333;viernes, 20 de septiembre de 2019;1:17
12;333;lunes, 23 de septiembre de 2019;0:59
12;333;martes, 24 de septiembre de 2019;1:10
12;333;miércoles, 25 de septiembre de 2019;1:20
12;333;jueves, 26 de septiembre de 2019;0:38
12;333;viernes, 27 de septiembre de 2019;1:13
12;333;lunes, 30 de septiembre de 2019;2:16
12;333;martes, 1 de octubre de 2019;2:16
12;333;miércoles, 2 de octubre de 2019;2:09
12;333;jueves, 3 de octubre de 2019;1:31
12;333;viernes, 4 de octubre de 2019;1:20
12;333;lunes, 7 de octubre de 2019;1:17
12;333;martes, 8 de octubre de 2019;1:45
12;333;miércoles, 9 de octubre de 2019;1:27
12;333;jueves, 10 de octubre de 2019;1:27
12;333;viernes, 11 de octubre de 2019;1:31
12;333;martes, 15 de octubre de 2019;2:20
12;333;miércoles, 16 de octubre de 2019;1:06
12;333;jueves, 17 de octubre de 2019;1:17
12;333;viernes, 18 de octubre de 2019;1:41
12;333;lunes, 21 de octubre de 2019;1:17
12;333;martes, 22 de octubre de 2019;0:59
12;315;miércoles, 23 de octubre de 2019;0:49
12;298;jueves, 24 de octubre de 2019;0:52
12;333;viernes, 25 de octubre de 2019;1:20
12;315;lunes, 28 de octubre de 2019;0:31
12;298;martes, 29 de octubre de 2019;0:52
12;280;miércoles, 30 de octubre de 2019;2:16
12;333;jueves, 31 de octubre de 2019;2:23
12;315;viernes, 1 de noviembre de 2019;2:23
12;315;martes, 5 de noviembre de 2019;0:59
12;298;miércoles, 6 de noviembre de 2019;1:06
12;280;jueves, 7 de noviembre de 2019;1:06
12;333;viernes, 8 de noviembre de 2019;1:45
12;333;martes, 12 de noviembre de 2019;1:27
12;333;miércoles, 13 de noviembre de 2019;1:27
12;333;jueves, 14 de noviembre de 2019;1:31
12;333;viernes, 15 de noviembre de 2019;2:20
